"Year","Quarter","Month","Group","Unit","Population","Deflator","Total Disposable Income (nominal $)","Total Factor Income (nominal $)","Total Posttax Income (nominal $)","Total Pretax Income (nominal $)","Disposable Income Per Unit (nominal $)","Factor Income Per Unit (nominal $)","Posttax Income Per Unit (nominal $)","Pretax Income Per Unit (nominal $)","Disposable Income Share","Factor Income Share","Posttax Income Share","Pretax Income Share"
"1980","4","12","Top 1%","Adults","1571936.9696016319","0.36221117","171576007377.4153","275412985080.779","209279169640.2047","276356981981.0645","109149.4192804034","175206.1249316985","133134.5808943225","175806.6559444176","0.0854727541","0.1068820955","0.0812169262","0.1072484415"
"1981","1","1","Top 1%","Adults","1574306.688071722","0.36559039","173951040535.53","278349046415.99396","213225040878.3148","279912963093.899","110493.7442326391","176807.3835454055","135440.5990229781","177800.7838083622","0.0859143457","0.106590657","0.0816521475","0.1071895416"
"1981","1","2","Top 1%","Adults","1576727.95","0.36938506","175764812747.2302","280333066687.0038","215752754883.5377","282009488765.6826","111474.4066959872","177794.1887102362","136835.7520925139","178857.417201035","0.0863178439","0.106573168","0.0820219139","0.1072104875"
"1981","1","3","Top 1%","Adults","1579174.03464626","0.37225366","177712159699.9867","281939565726.7692","218164022334.863","283585936576.86304","112534.8795009758","178536.0951618766","138150.7152146992","179578.6470364472","0.0864719282","0.1062777859","0.0822374434","0.1068983892"
"1981","2","4","Top 1%","Adults","1581623.211123496","0.37438485","175658865813.2062","278830258841.4552","216485697878.8376","280689834264.965","111062.3975279346","176293.7322115992","136875.6454484873","177469.4707885444","0.0854773895","0.1050014673","0.0815238495","0.1057017433"
"1981","2","5","Top 1%","Adults","1583981.569498852","0.37648362","177339508226.84802","280155031766.8896","218575158415.5172","282088926905.067","111958.0629230147","176867.6082863303","137990.9732691341","178088.5158874138","0.0857891344","0.1048480159","0.0818017493","0.1055717766"
"1981","2","6","Top 1%","Adults","1586217.9561891768","0.37831154","180639147785.7376","283492645131.3997","222246804241.1507","285496134877.2469","113880.4078474283","178722.3779842205","140111.1388091265","179985.4388000623","0.08633756","0.1050153783","0.0823278228","0.1057575395"
"1981","3","7","Top 1%","Adults","1588419.2111197188","0.38084069","188696850330.7713","292364550179.7425","229737993630.5591","293634042725.6876","118795.3715302611","184060.0693652194","144633.09938729","184859.2869376701","0.087882208","0.106539289","0.0837178186","0.1070018989"
"1981","3","8","Top 1%","Adults","1590592.93811445","0.3834846","192707172885.5111","296540998491.4381","234179660863.4918","297932141302.7827","121154.2992979421","186434.2481257142","147227.9017792556","187308.854555813","0.0886666793","0.1068633129","0.0843904032","0.1073646338"
"1981","3","9","Top 1%","Adults","1592739.551888755","0.38609123","194518657487.5719","297649411858.4673","236146925471.3871","299015315624.7429","122128.3525337845","186878.8977491636","148264.6206602652","187736.4791187327","0.0891163722","0.1069245495","0.0848310219","0.1074152227"
"1981","4","10","Top 1%","Adults","1594908.8584179732","0.38814321","193132960341.8708","293932946942.0637","234451885176.925","295497993149.8292","121093.4150390536","184294.5102415586","147000.1774330122","185275.78650666","0.0882885457","0.1056573949","0.0842762812","0.1062199682"
"1981","4","11","Top 1%","Adults","1597079.5417880933","0.39042956","193132416214.7427","292839861619.7506","234381654043.8112","294393002676.2743","120928.4892589077","183359.5972883646","146756.4062472412","184332.0855182149","0.0880590345","0.1051069812","0.0841249815","0.1056644393"
"1981","4","12","Top 1%","Adults","1599258.83207953","0.3917253","191729566925.9051","290298287767.925","233081098797.339","291703073005.9591","119886.5143527752","181520.5155943692","145743.1993633336","182398.9132682513","0.0875731771","0.1044399784","0.0838550763","0.104945375"
"1982","1","1","Top 1%","Adults","1601481.592164113","0.39403298","191122703226.0834","288297669124.6104","231750494549.8347","289976396892.3811","119341.1801679316","180019.3461699602","144710.0582883789","181067.5803650858","0.087081606","0.1038266449","0.0834619175","0.1044312163"
"1982","1","2","Top 1%","Adults","1603733.85","0.39544076","191447311814.4169","289358884608.7333","232490276154.2379","291101970518.3567","119375.9873649963","180428.2453779555","144968.1168444738","181515.1376385531","0.086933441","0.1037753651","0.083380067","0.1044005031"
"1982","1","3","Top 1%","Adults","1605998.050261362","0.39693651","193335558437.03897","291175770008.7571","234213231594.5354","292923116745.2703","120383.4328476148","181305.1827562124","145836.560359721","182393.1957436684","0.0874873564","0.1042530128","0.0838580592","0.1048786352"
"1982","2","4","Top 1%","Adults","1608275.1879207934","0.3978658","200413530945.5506","297955200327.4144","240425267904.0582","299591549931.76697","124613.9544095366","185263.8171410306","149492.6177496304","186281.2733678272","0.089517801","0.1058197209","0.0853877846","0.1064008756"
"1982","2","5","Top 1%","Adults","1610493.6779175892","0.40055668","201949735709.6635","301817900708.1131","243439582267.3928","303693548662.9238","125396.1679444714","187407.0695504819","151158.3594554476","188571.7111635034","0.0899062662","0.1063224046","0.0857572791","0.1069831454"
"1982","2","6","Top 1%","Adults","1612620.6738545091","0.40341008","203417830576.4991","304635659286.1674","245331276048.6212","306643315027.7048","126141.1526433472","188907.2019385829","152132.0419775016","190152.1665939961","0.0905131556","0.1070248773","0.0861900074","0.1077302088"
"1982","3","7","Top 1%","Adults","1614715.5191481141","0.40534079","207011152353.7281","305786886636.3764","246022057997.9666","307314584431.0988","128202.8629185049","189375.0837284962","152362.4781458483","190321.1932918256","0.0905901953","0.1073017124","0.0863300206","0.1078377875"
"1982","3","8","Top 1%","Adults","1616782.414727805","0.40629014","209489782003.0079","308939564668.0161","248594631717.3055","310445005426.3799","129572.031520566","191082.9570224067","153758.8666556334","192014.090825354","0.0915265484","0.1081786718","0.0870482128","0.1087058193"
"1982","3","9","Top 1%","Adults","1618805.337666371","0.40724984","210747540179.0036","309919736406.8929","249240273336.273","311262434429.167","130187.0801110725","191449.6630296916","153965.5618479561","192279.1006347157","0.0921255708","0.1087046013","0.0874212298","0.1091755536"
"1982","4","10","Top 1%","Adults","1620856.537199022","0.40952376","213631179278.2205","312371580114.8307","251279664983.1412","313192537562.7546","131801.4113990578","192720.0667954459","155028.9363779066","193226.5628542165","0.0929247996","0.109436421","0.0880334481","0.1097240358"
"1982","4","11","Top 1%","Adults","1622909.591770085","0.41070822","217028564515.1986","315314276966.0725","253724354427.3318","315876255922.7317","133728.0681658234","194289.4900400235","156339.1797756264","194635.7686987418","0.093805759","0.1102149244","0.088686789","0.1104113586"
"1982","4","12","Top 1%","Adults","1625005.963546481","0.4112626","220897077126.7441","319763266715.2236","258038497872.7362","320615826906.7295","135936.1639785303","196776.6727559318","158792.339019841","197301.3232560723","0.0948939204","0.1109750004","0.0895531948","0.1112708843"
"1983","1","1","Top 1%","Adults","1627187.4629084952","0.41309252","224410521626.9307","322296691738.8051","261923775827.5616","324230598523.4137","137913.13339264","198069.7977863719","160967.1791345967","199258.2943970524","0.0954855033","0.1107982011","0.0900433789","0.1114630345"
"1983","1","2","Top 1%","Adults","1629362.959999999","0.41366035","227319553529.0723","326245349584.6216","265048209634.9619","328158554554.0769","139514.3740895352","200228.7750450776","162669.8385453429","201402.9793300795","0.096436422","0.1117492279","0.0907872958","0.1124045611"
"1983","1","3","Top 1%","Adults","1631560.6647588068","0.41402957","229000613964.2403","330190388672.7221","267570838236.8041","332166317128.9637","140356.7877741729","202377.0220775297","163996.8675491199","203588.0885728927","0.0964307567","0.1121191207","0.0908560883","0.1127900651"
"1983","2","4","Top 1%","Adults","1633778.225028192","0.41571242","232629021226.6821","336347005710.9421","272233392359.3317","338602743925.1661","142387.1475717997","205870.6625895557","166628.1189141409","207251.3507268242","0.0970717852","0.1130102626","0.0914685334","0.1137681751"
"1983","2","5","Top 1%","Adults","1635945.0846294418","0.41658467","233279658158.1943","340973942223.0441","274780588181.1738","343131155419.5487","142596.2645995752","208426.2763014922","167964.4327690953","209744.9105373066","0.096819473","0.1134434883","0.0914206765","0.1141612025"
"1983","2","6","Top 1%","Adults","1638021.871044403","0.41772392","234090428728.5013","344152437869.5676","277132911006.2069","346924579253.0631","142910.4414700185","210102.4680764097","169187.5523185212","211794.8394864007","0.0967006307","0.1135541172","0.0914408259","0.1144687939"
"1983","3","7","Top 1%","Adults","1640054.2508753259","0.41955101","240057414847.887","348359530153.63696","281952747845.6698","352014902522.7632","146371.6305236635","212407.32126252","171916.7202518982","214636.1331247955","0.0973514624","0.1136816575","0.0920108474","0.1148745302"
"1983","3","8","Top 1%","Adults","1642053.6571313213","0.42111728","241593425455.4789","350903766519.8896","284117007666.8397","354866359585.4578","147128.8251795281","213698.1121146314","173025.4102434107","216111.3055254307","0.0977114448","0.1140673577","0.0923571625","0.1153554674"
"1983","3","9","Top 1%","Adults","1644038.49789572","0.4226318","246685748985.7825","356468787531.5195","290039405406.375","360894910602.8502","150048.6450296188","216825.0852931851","176418.8647514092","219517.3112215901","0.0985297317","0.1144436636","0.0931166301","0.1158646624"
"1983","4","10","Top 1%","Adults","1646046.667816147","0.42370024","250051205273.1464","360363492750.5183","294799737187.7043","365170244550.6892","151910.1555030003","218926.6560884461","179095.6131145557","221846.8356277955","0.0985272209","0.1140429818","0.0932942486","0.1155641577"
"1983","4","11","Top 1%","Adults","1648049.000443621","0.42446846","255394681721.6206","365503687284.053","300108476522.7323","370681849524.6215","154967.89334108","221779.6237767608","182099.2436765832","224921.6190931468","0.0994346426","0.1146051932","0.0941002539","0.1162288275"
"1983","4","12","Top 1%","Adults","1650040.00307165","0.42471483","260052126015.1581","372321661409.2994","305947384450.1609","377795121266.0273","157603.5281151095","225644.0211850621","185418.1619116029","228961.1891607104","0.1001022143","0.1153100605","0.0947535835","0.1170052213"
"1984","1","1","Top 1%","Adults","1652062.6464060068","0.42640507","266682850923.93","382242492387.724","314441070746.7765","388458924648.58203","161424.1757139703","231372.8799687328","190332.413501891","235135.7107998648","0.1012834532","0.1165645785","0.0958885834","0.1184602754"
"1984","1","2","Top 1%","Adults","1654119.94","0.42908233","272876009104.381","390448760177.8929","321751966057.7394","397110806976.3276","164967.4866408908","236046.2205527206","194515.4993160529","240073.768155124","0.1022475781","0.1174880194","0.096816804","0.119492663"
"1984","1","3","Top 1%","Adults","1656186.0862446341","0.43028089","277721521771.6356","396395952020.0925","327415328356.6853","403420232348.7502","167687.3897675129","239342.6410910816","197692.3553917135","243583.8796735074","0.1029733364","0.1180573716","0.0975130879","0.1201493906"
"1984","2","4","Top 1%","Adults","1658249.50376469","0.43166947","281181360762.2546","399638946642.4648","331631243997.7761","406956559977.8669","169565.1710577294","241000.4922269976","199988.7491266426","245413.3464559837","0.1030580502","0.1177865393","0.0977424674","0.1199432777"
"1984","2","5","Top 1%","Adults","1660249.762010106","0.43212318","282088710302.5585","400013562016.99896","333181448413.3438","407816002509.6136","169907.3939098335","240935.7743455976","200681.5215621249","245635.3326115587","0.1031686263","0.1175679837","0.0979253576","0.1198611991"
"1984","2","6","Top 1%","Adults","1662137.6525588718","0.43296352","285521744622.5486","402882383170.3344","337332719446.1705","411133805701.5432","171779.8427723396","242388.0973697301","202951.1327938721","247352.441037961","0.103474756","0.1174206495","0.0983161056","0.1198255383"
"1984","3","7","Top 1%","Adults","1663959.025388664","0.43474194","288656028157.6836","404455119754.0194","340464604069.5914","413268161670.9045","173475.4424558381","243067.956351598","204611.1706326821","248364.3860006554","0.1039850227","0.1173743589","0.0988040773","0.1199319357"
"1984","3","8","Top 1%","Adults","1665731.254345778","0.43633509","293519157035.9374","408322755471.1211","345157840097.3835","417466276793.2947","176210.3918445224","245131.2325477686","207211.0006922728","250620.4261366616","0.1046487285","0.1176305022","0.0994338173","0.1202645881"
"1984","3","9","Top 1%","Adults","1667456.3248371559","0.43720892","297065232803.2401","412758721147.8127","350045789422.6494","422523497349.2826","178154.7308786343","247537.9504696309","209928.0108322087","253394.0416043859","0.1050820403","0.1177860636","0.0998901138","0.1205725693"
"1984","4","10","Top 1%","Adults","1669218.713006012","0.4385497","299507486841.8925","415382307832.5348","352462234976.1888","425406735376.2235","179429.7442918817","248848.341200593","211154.0160854399","254853.8019982594","0.105882474","0.1185166945","0.1005643687","0.1213768596"
"1984","4","11","Top 1%","Adults","1671033.9259625413","0.43922672","302307613553.8401","419866281352.6177","356731968641.6221","430357509097.9751","180910.5182467832","251261.3746670453","213479.7882311928","257539.6599743375","0.1062631569","0.1188408173","0.1009710002","0.1218103011"
"1984","4","12","Top 1%","Adults","1672879.385197314","0.44029012","304054186289.4382","422694175455.58704","358890468858.4163","433096117696.5906","181754.9961939279","252674.627469171","214534.5755552398","258892.6144520021","0.1058791271","0.1188331444","0.1008958367","0.1217574706"
"1985","1","1","Top 1%","Adults","1674747.716173361","0.44207516","305918941775.6564","426226976052.3132","361728132219.1803","436794602116.1136","182665.6867905167","254502.1987109803","215989.6256169823","260812.1795885458","0.1063573999","0.1193037586","0.1012501054","0.1222617075"
"1985","1","2","Top 1%","Adults","1676634.5599999991","0.44377959","306127464548.4967","427945855029.3313","362803381183.3553","438639137955.5049","182584.4891020837","255240.9840754634","216387.8699860245","261618.8097396162","0.1063791843","0.1194468644","0.101264507","0.1224315387"
"1985","1","3","Top 1%","Adults","1678547.326557777","0.44524437","306587733226.6628","429403709084.8223","364007732699.8484","440190325173.6886","182650.6338998418","255818.6488345296","216858.7843432003","262244.810264834","0.1059974396","0.119114875","0.1009742921","0.1221070386"
"1985","2","4","Top 1%","Adults","1680456.4557892792","0.44570172","309071727478.9525","431237618976.6053","366223088807.5361","442002058365.2596","183921.2949637468","256619.3354733854","217930.7220641596","263024.999453294","0.1062669053","0.1192288893","0.1012536241","0.1222050494"
"1985","2","5","Top 1%","Adults","1682321.2059665557","0.44652155","313765327003.1523","435984417199.5889","370909907509.5253","446996988931.6366","186507.3838993086","259156.4652774497","220475.0829948814","265702.5230058967","0.106510654","0.119326834","0.1015162537","0.1223409211"
"1985","2","6","Top 1%","Adults","1684115.635968464","0.4474493","313698851167.0319","438421290829.3546","372430194394.089","449656632325.3409","186269.1874994895","260327.3085682368","221142.887364691","266998.6684535248","0.1066504513","0.1196075872","0.1016042747","0.1226727492"
"1985","3","7","Top 1%","Adults","1685856.66739189","0.44822258","317027424894.4568","444087566902.1171","376191009068.1281","455099244820.1074","188051.2329585617","263419.527586022","223145.3102416563","269951.3271932959","0.1072696923","0.1205918256","0.1021545386","0.1235820429"
"1985","3","8","Top 1%","Adults","1687558.2118677131","0.44946548","317507478372.854","447236738972.7136","378613448838.5963","458504870829.9543","188146.0895037517","265020.036540092","224355.7858780848","271697.2176755324","0.1073686685","0.1207534495","0.1022252332","0.1237958332"
"1985","3","9","Top 1%","Adults","1689222.8920699002","0.45006526","317443997316.4689","448535999073.948","379420090895.933","459821300391.2189","187923.0969499157","265528.0136088681","224612.2123238622","272208.7786933635","0.1069329144","0.1204983556","0.1019304964","0.1235301306"
"1985","4","10","Top 1%","Adults","1690900.6044045961","0.45073983","316971953812.6565","446964656907.9809","378407626660.5576","458115780840.6747","187457.472655094","264335.2635534524","223790.5798098661","270930.0473648997","0.1064581823","0.1199619496","0.1015617589","0.1229548271"
"1985","4","11","Top 1%","Adults","1692620.9962123693","0.45176169","316258320161.25397","446655253523.6835","377985043024.6523","457764901813.6479","186845.3250130744","263883.7959136616","223313.4552096903","270447.3729429108","0.1060081242","0.1196440423","0.1012495849","0.1226199473"
"1985","4","12","Top 1%","Adults","1694358.021163987","0.45279053","317173184134.0089","449596204605.3525","380299227477.3846","460772116782.305","187193.7218534946","265348.9988476519","224450.3361905339","271944.9555683424","0.1054948827","0.1193119379","0.1009222006","0.1222777542"
"1986","1","1","Top 1%","Adults","1696105.3680390222","0.45415893","319152431842.8164","451285958655.0889","380677079693.3892","462341237861.2936","188167.8095340322","266071.8886685973","224441.8813045293","272589.9266481518","0.105384119","0.1194051762","0.1007228633","0.1223302793"
"1986","1","2","Top 1%","Adults","1697861.93","0.4541209","318640983615.86896","451725697187.8102","380199178224.7302","462929000185.6982","187671.9054628129","266055.6133606283","223928.2072981813","272654.0904216506","0.1049271731","0.1191220801","0.1002602185","0.1220764419"
